,security_type,symbol,name,primary_exchange,currency,sector
sec-s-28926264c4c047b48349df7f8a453f52,exchange_traded_fund,BEPR,Brompton Flaherty & Crumrine Enhanced Investment Grade Preferred ETF,TSX,CAD,
sec-s-ef7c1e4caffe499e8eb2178509419e58,exchange_traded_fund,TOWR,BMO Brookfield Global Real Estate Tech Fund,TSX,CAD,Newly listed
sec-s-f15939afc5304a45bdbcc3593b1487bf,exchange_traded_fund,BLOV,Brompton North American Low Volatility Dividend ETF,TSX,CAD,
sec-s-f2254cb7d75243f7b5472b698d8b542f,exchange_traded_fund,TLF,Brompton Tech Leaders Income ETF - CAD,TSX,CAD,ETFs
sec-s-815c2f02532d4cfc844e4c6fa051411f,exchange_traded_fund,EDGF,Brompton Funds Ltd - Brompton European Dividend Growth ETF,TSX,CAD,ETFs
sec-s-7bac48b282ee46319efa3e2b9ad136c9,exchange_traded_fund,BGC,Bristol Gate Concentrated Canadian Equity ETF,TSX,CAD,ETFs
sec-s-b043e1975fca4ef38ba615c0cf8f1e08,exchange_traded_fund,BGU,Bristol Gate Concentrated US Equity ETF,TSX,CAD,
sec-s-0255aec0a2a349fcb9dec7e832850f73,exchange_traded_fund,BSKT,Manulife Smart Core Bond ETF,TSX,CAD,
sec-s-03c4b10c7ca2421ab653604a0622941d,exchange_traded_fund,BTCX.B,CI Galaxy Bitcoin ETF CAD Unhedged,TSX,CAD,
sec-s-7c6d01202afc4fa1a8084c55dfd08c32,exchange_traded_fund,BTCC.B,Purpose Bitcoin ETF CAD ETF non-currency hedged units,TSX,CAD,
sec-s-7181e83d635b45888d3cbe43831ec1c6,exchange_traded_fund,BTCQ,3iQ CoinShares Bitcoin ETF,TSX,CAD,
sec-s-6b08c92bb84a45f2a98ab4f6d0779c8f,exchange_traded_fund,BTCC.J,Purpose Bitcoin ETF CAD Non-Currency Hedged Carbon Offset,TSX,CAD,
sec-s-d17d93ea6b47428c87038b3ee4d32e7e,exchange_traded_fund,BTCY,Purpose Bitcoin Yield ETF,TSX,CAD,
sec-s-55c9de9926c14a37a8c24306e070ccbb,exchange_traded_fund,BTCC,Purpose Bitcoin ETF CAD denominat cur Hedge,TSX,CAD,
sec-s-1e29d86691f641daa29695905d337cdb,exchange_traded_fund,BTCY.B,Purpose Bitcoin Yield ETF - CAD ETF Non-cur Hedged,TSX,CAD,
sec-s-124e09c2b11a4619bb1bd3373b399323,exchange_traded_fund,HXU,BetaPro S&P/TSX 60 2x Daily Bull ETF,TSX,CAD,
sec-s-1f5359fd591b452cb3df17c5b318722a,exchange_traded_fund,VALT,CI Gold Bullion Fund CAD Hedged,TSX,CAD,
sec-s-45ffb52df296451f9e023b9695ed80c2,exchange_traded_fund,FEBB.F,First Trust Cboe Vest U.S. Equity Buffer ETF-Feb,TSX,CAD,
sec-s-4e123292b396445b84fdf34142b8fbc0,exchange_traded_fund,HZU,BetaPro Silver 2x Daily Bull ETF,TSX,CAD,
sec-s-dd86f1dc041946a4af162a62eb022221,exchange_traded_fund,NOVB.F,First Trust Cboe Vest U.S. Equity Buffer ETF - November Hedged,TSX,CAD,
sec-s-f75cd5798a5b44dc9798f7dc89705d2e,exchange_traded_fund,HEU,BetaPro S&P/TSX Capped Energy 2x Daily Bull ETF,TSX,CAD,
sec-s-c827a1f63a584686ae2fe8b20e48bf20,exchange_traded_fund,SVR,BlackRock iShares Silver Bullion ETF Hedged,TSX,CAD,ETFs
sec-s-7b9f0840196e42f3aaa4ff1d7b1a8f27,exchange_traded_fund,CGL.C,BlackRock iShares Gold Bullion ETF Non-Hedged,TSX,CAD,ETFs
sec-s-7cff8e563fd147268bde16e2ecfe4b6e,exchange_traded_fund,HMJU,BetaPro Marijuana Companies 2x Daily Bull ETF,TSX,CAD,
sec-s-6e8b58dec68d4df897ba78d096f85542,exchange_traded_fund,MAYB.F,First Trust Cboe Vest U.S. Equity Buffer ETF - May Hedged,TSX,CAD,
sec-s-96f6de8002cd4fe3a9fd4f2962edc436,exchange_traded_fund,HOU,BetaPro Crude Oil Leveraged Daily Bull ETF,TSX,CAD,
sec-s-93183e3197a7458f985b5e9ba46b8a53,exchange_traded_fund,HREU,BetaPro Equal Weight Canadian REIT 2x Daily Bull ETF,TSX,CAD,
sec-s-bcc42c5adb604220bca99c55b0d24eb2,exchange_traded_fund,KILO.B,Purpose Gold Bullion Fund Non-Currency Hedged,TSX,CAD,
sec-s-11e95fe8275c4c73ad5904b90e113c8d,exchange_traded_fund,HQU,BetaPro NASDAQ-100 2x Daily Bull ETF,TSX,CAD,
sec-s-05f5cf57732e4c01af2411ece3bd5d6f,exchange_traded_fund,HSU,BetaPro S&P 500 2x Daily Bull ETF,TSX,CAD,
sec-s-0238314781764d949e197d10dd073a10,exchange_traded_fund,HNU,BetaPro Natural Gas Leveraged Daily Bull ETF,TSX,CAD,
sec-s-8808e3cc984d4b1390df0ea3f4c1f766,exchange_traded_fund,SBT,Purpose Silver Bullion Fund - ETF Currency Hedged Units,TSX,CAD,
sec-s-7ce08e853fda4fcaac6d651962b01aa1,exchange_traded_fund,AUGB.F,First Trust Cboe Vest U.S. Equity Buffer ETF-Aug Hedged,TSX,CAD,
sec-s-7d04fa9ee67a4f7c8b0ded456a11492e,exchange_traded_fund,TPAY,TD Income Builder ETF,TSX,CAD,
sec-s-66985d5bd0d8425885e53bbaf7b7529b,exchange_traded_fund,HBU,BetaPro Gold Bullion 2x Daily Bull ETF,TSX,CAD,
sec-s-d7b8ffa309d6495a9e7cc9cd6c4a843a,exchange_traded_fund,CGL,BlackRock iShares Gold Bullion ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-d924324c8887484cbbaaaa2099a786fe,exchange_traded_fund,SBT.B,Purpose Silver Bullion Fund - ETF Non-Currency Hedged,TSX,CAD,
sec-s-e8ea1c81fe3849189d2a9f869f8559a1,exchange_traded_fund,SVR.C,BlackRock iShares Silver Bullion ETF Non-Hedged,TSX,CAD,ETFs
sec-s-5c0146fdf259438e88e86537dd4e899c,exchange_traded_fund,NFAM,NBI Canadian Family Business ETF,TSX,CAD,
sec-s-a762f77f572e4a3b95a8f7545034e8ac,exchange_traded_fund,VALT.B,Cl Gold Bullion Fund CAD Unhedged,TSX,CAD,
sec-s-bc35def4bac741acaeeed5547768448b,exchange_traded_fund,HFU,BetaPro S&P/TSX Capped Financials 2x Daily Bull ETF,TSX,CAD,
sec-s-c12825d78bcc4c8096a7442397776708,exchange_traded_fund,KILO,Purpose Gold Bullion Fund,TSX,CAD,ETFs
sec-s-919f3caa113746159dbe8cd3872fc526,exchange_traded_fund,HGU,Betapro Canadian gold miners 2X daily bull ETF - ETF Shares,TSX,CAD,
sec-s-a0f75a7170664cc4ba11181d887749b9,exchange_traded_fund,HBD,BetaPro Gold Bullion -2x Daily Bear ETF NEW,TSX,CAD,
sec-s-ba6b03d3150740a2a139c9acfae6c13d,exchange_traded_fund,BXF,CI First Asset 1-5 Year Laddered Government Strip Bond Index ETF,TSX,CAD,ETFs
sec-s-59534b0e4c34457b997120b8529cd776,exchange_traded_fund,CARB,Horizons Carbon Credits ETF,TSX,CAD,
sec-s-2bca32cafaca42399f2d2b90017159d9,exchange_traded_fund,CAGS,CI Investments Inc - CI Yield Enhanced Canada Short-Term Aggregate Bond Index ETF,TSX,CAD,
sec-s-26a9b6b2c3c748ffadbcdb5a7397beef,exchange_traded_fund,CAGG,CI Investments Inc - CI Yield Enhanced Canada Aggregate Bond Index ETF,TSX,CAD,
sec-s-535911580f404c9e86147d28e788c959,exchange_traded_fund,CACB,CIBC Active Investment Grade Corporate Bond ETF,TSX,CAD,
sec-s-71e1d35b168e41e882bfa5c7e6b565f4,exchange_traded_fund,CALL,Evolve US Banks Enhanced Yield Fund  Hedged,TSX,CAD,ETFs
sec-s-a4415a68553a4a9b864113d654e5c9d5,exchange_traded_fund,CARS,Evolve Automobile Innovation Index Fund  Hedged,TSX,CAD,ETFs
sec-s-99d356236e1341429e0162bdaa6eeebf,exchange_traded_fund,CAFR,CIBC Active Investment Grade Floating Rate Bond ETF,TSX,CAD,
sec-s-fd83eb0e871946e99f41a2be6dfd6928,exchange_traded_fund,CASH,Horizons High Interest Savings ETF Class A,TSX,CAD,
sec-s-a26b585815de46f7aaf0445905f564a8,exchange_traded_fund,CALL.B,Evolve US Banks Enhanced Yield Fund Unhedged,TSX,CAD,ETFs
sec-s-bb98bebc4312465cadd9f59b1db6718d,exchange_traded_fund,CARS.B,Evolve Automobile Innovation Index Fund  Unhedged,TSX,CAD,ETFs
sec-s-10301d6771554751a32fbdb8c8f2e800,exchange_traded_fund,FCCM,Fidelity Canadian Momentum Index ETF Ser L,TSX,CAD,
sec-s-10bd29478fcd49d7837a0db146e0b7cf,exchange_traded_fund,FCCB,Fidelity Systematic Canadian Bond Index ETF Ser L,TSX,CAD,
sec-s-144de2867aea4c74a254c7504563c8c1,exchange_traded_fund,CINC,CI DoubleLine Income USD Fund CAD Hedged,TSX,CAD,
sec-s-145dae826c4943e598f47fb7ffaa7755,exchange_traded_fund,CQLC,CIBC Qx Canadian Low Volatility Dividend ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-158c6f645584464580634df5211c2847,exchange_traded_fund,FDE,First Trust AlphaDEX Emerging Market Dividend ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-1699f7a50dd146a2a0ac5a18886945d9,exchange_traded_fund,XCLR,iShares ESG MSCI Canada Leaders Index ETF,TSX,CAD,
sec-s-1704991c2e2b47d99b92113a8fa74d26,exchange_traded_fund,QQEQ.F,Invesco Nasdaq 100 Equal Weight Index ETF CAD Hedged,TSX,CAD,
sec-s-176a16e3800a4ae5b3d2096ea77aa093,exchange_traded_fund,COMM,BMO Global Communications Index ETF CAD,TSX,CAD,
sec-s-184f617345e94f58a7dfff1c34cb4c45,exchange_traded_fund,ZFC,BMO SIA Focused Canadian Equity Fund,TSX,CAD,
sec-s-1ded0f8085a94a4db41278d4b3fa13df,exchange_traded_fund,RPS,Purpose Canadian Preferred Share Fund,AEQUITAS NEO EXCHANGE,CAD,
sec-s-1f5359fd591b452cb3df17c5b318722a,exchange_traded_fund,VALT,CI Gold Bullion Fund CAD Hedged,TSX,CAD,
sec-s-2350378762be43aab824ec0c249a1540,exchange_traded_fund,HSL,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-23d17ddb7afe4cff8c50997a663c4ac9,exchange_traded_fund,PMNT,Pimco Global Short Materials Fund Canada - ETF,TSX,CAD,
sec-s-23d78f16d25f4b6ba28999253415b40e,exchange_traded_fund,MKB,Mackenzie Core Plus Canadian Fixed Income ETF,TSX,CAD,ETFs
sec-s-24e1d132ca9a4038810e56d258480335,exchange_traded_fund,DRCU,Desjardins RI Active Canadian Bond - Low CO2 ETF,TSX,CAD,
sec-s-2505ed6548a7449089fcec36882b5101,exchange_traded_fund,XIT,BlackRock Canada iShares S&P/TSX Capped Information Tech Index ETF,TSX,CAD,ETFs
sec-s-2507d477349341bd8b3e565d7a79b418,exchange_traded_fund,ZHU,BMO Equal Weight US Health Care Index ETF,TSX,CAD,
sec-s-256f5c425a36408d9a1f2e0ec11acf78,exchange_traded_fund,ESG,Invesco S&P 500 ESG Index ETF CAD units,TSX,CAD,
sec-s-277e012cd0c54da29be2ae313de04cc5,exchange_traded_fund,CINV,CI Global Alpha Innovation ETF CAD Unhedged,TSX,CAD,
sec-s-27fc16577f804be6bbc41fc29f49d5cd,exchange_traded_fund,VLB,Vanguard Canadian Long-Term Bond Index ETF,TSX,CAD,
sec-s-28a55928a5f147899575248c23aa33fd,exchange_traded_fund,NXF.B,CI First Asset Energy Giants Covered Call ETF Unhedged,TSX,CAD,ETFs
sec-s-17d2075b3a9f4163bb18524a157de44a,exchange_traded_fund,CBUG,CI Digital Security ETF,TSX,CAD,Newly listed
sec-s-43d0ad159fcc434c8bf2fbabe0420a07,exchange_traded_fund,CBON,Ninepoint Carbon Credit ETF,AEQUITAS NEO EXCHANGE,CAD,Newly listed
sec-s-c51db74d1c4042fba4e4c233d21eff09,exchange_traded_fund,CBO,BlackRock iShares 1-5 Year Laddered Corporate Bond Index ETF,TSX,CAD,ETFs
sec-s-9529dd7e5bde4ec89c482ff55b9cae72,exchange_traded_fund,CBH,BlackRock iShares 1-10 Year Laddered Corporate Bond Index ETF,TSX,CAD,ETFs
sec-s-24eb14dc2b7c49d2914587241185bebc,exchange_traded_fund,CBND,Manulife Smart Corporate Bond ETF,TSX,CAD,
sec-s-09f7e81d351e4e099cd6310c00ce64b0,exchange_traded_fund,CBNK,Mulvihill Canadian Bank Enhanced Yield ETF,TSX,CAD,Newly listed
sec-s-45ffb52df296451f9e023b9695ed80c2,exchange_traded_fund,FEBB.F,First Trust Cboe Vest U.S. Equity Buffer ETF-Feb,TSX,CAD,
sec-s-dd86f1dc041946a4af162a62eb022221,exchange_traded_fund,NOVB.F,First Trust Cboe Vest U.S. Equity Buffer ETF - November Hedged,TSX,CAD,
sec-s-6e8b58dec68d4df897ba78d096f85542,exchange_traded_fund,MAYB.F,First Trust Cboe Vest U.S. Equity Buffer ETF - May Hedged,TSX,CAD,
sec-s-7ce08e853fda4fcaac6d651962b01aa1,exchange_traded_fund,AUGB.F,First Trust Cboe Vest U.S. Equity Buffer ETF-Aug Hedged,TSX,CAD,
sec-s-2d9756993b92499c96746656cebcce8f,exchange_traded_fund,CCRE,CIBC Core Fixed Income Pool ETF,TSX,CAD,
sec-s-1bc676d6ce3d43219dc2999f4a7a8323,exchange_traded_fund,CCLN,CIBC Clean Energy Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-5fb30d79faee47a7984a9b9f4fe08ed5,exchange_traded_fund,CCEI,CIBC Canadian Equity Index ETF,TSX,CAD,
sec-s-0b6073db5d644f879125039210438929,exchange_traded_fund,CCOR.B,CI DoubleLine Core Plus Fixed Income USD Fund CAD Unhedged,TSX,CAD,
sec-s-80a62a96fb254a498924fc5f28ee04fe,exchange_traded_fund,CCNS,CIBC Conservative Fixed Income Pool ETF,TSX,CAD,
sec-s-7632188ec4914b33b6a54ab3bdc5a1f7,exchange_traded_fund,CCDN,CI Canadian Equity Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-53c339bdfca84113838356899e2d33b0,exchange_traded_fund,CCOR,CI Doubleline Core Plus Fixed Income USD Fund - ETF Canadian Dollar Hedged,TSX,CAD,
sec-s-57fa403174f445ef9eae55f6d68add94,exchange_traded_fund,CCBI,CIBC Canadian Bond Index ETF,TSX,CAD,
sec-s-3e9d0043cc4f4a26b7dc52f13408784d,exchange_traded_fund,CDNA,CI Bio-Revolution ETF,TSX,CAD,Newly listed
sec-s-df330917bea840f288e69678f1e9f146,exchange_traded_fund,CDLB,CI DoubleLine Total Return Bond USD Fund ETF CAD Hedged,TSX,CAD,
sec-s-8652c835d3af452eb5d76a9a9abd858d,exchange_traded_fund,CDEF,Manulife Smart Defensive Equity ETF,TSX,CAD,
sec-s-7804abdb8b744bfaa354bca452206c14,exchange_traded_fund,CDIV,Manulife Smart Dividend ETF,TSX,CAD,
sec-s-00b0ce0548dc4d3b89734a8aa5ac525b,exchange_traded_fund,CDZ,iShares S&P/TSX Canadian Dividend ETF,TSX,CAD,ETFs
sec-s-c77b9d15e34e416b9c9b47b2286c2ef5,exchange_traded_fund,CDLB.B,CI DoubleLine Total Return Bond USD Fund - ETF Canadian Dollar Unhedged,TSX,CAD,
sec-s-eb9c12768e8c4c87bbc7c4d2fb8277f9,exchange_traded_fund,HBB,Horizons Cdn Select Universe Bond ETF,TSX,CAD,
sec-s-c778628ac58c46678c851c8f2f543669,exchange_traded_fund,HXH,Horizons Cdn High Dividend Index ETF,TSX,CAD,
sec-s-4ed195dc9db94f6092b11c2e690c296c,exchange_traded_fund,CESG,CI MSCI World ESG Impact ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-c73d88c397a448718b78fa42dca17ff2,exchange_traded_fund,CEW,BlackRock iShares Equal Weight Banc & Lifeco ETF,TSX,CAD,ETFs
sec-s-1f396e40bfea465c8cc77d29405bcf68,exchange_traded_fund,CESG.B,CI First Asset MSCI World ESG Impact ETF - unhedged,AEQUITAS NEO EXCHANGE,CAD,
sec-s-291ad38fe96c4059b2c1be79dd7774c9,exchange_traded_fund,CEMI,CIBC Emerging Markets Equity Index ETF,TSX,CAD,
sec-s-2a138023fc9845b2bfd5df0bb1f31f83,exchange_traded_fund,CFLX,CIBC Flexible Yield ETF CAD Hedged,TSX,CAD,
sec-s-2b1b238548d14fb5bda0027903e3e807,exchange_traded_fund,CGBI,CIBC Global Bond ex-Canada Index ETF CAD-Hedged,TSX,CAD,
sec-s-d238d3e5e87342fba143e7d527537724,exchange_traded_fund,CGAA,CI First Asset Global Asset Allocation ETF,TSX,CAD,
sec-s-c3bed7f882cc49879141be3c7bee7ae9,exchange_traded_fund,CGXF,CI Gold Plus Giants Covered Call ETF,TSX,CAD,ETFs
sec-s-7b9f0840196e42f3aaa4ff1d7b1a8f27,exchange_traded_fund,CGL.C,BlackRock iShares Gold Bullion ETF Non-Hedged,TSX,CAD,ETFs
sec-s-af5121e999f74aaa8bb01baafa00a51e,exchange_traded_fund,CGRA,CI Global Real Asset Private Pool - ETF Canadian Dollar,TSX,CAD,
sec-s-73f9dd9f6a32447ca3d73465ffd5651c,exchange_traded_fund,CGRE,CI Global REIT Private Pool ETF,TSX,CAD,
sec-s-d00de3e778e84bb7b81f79ee11bb0895,exchange_traded_fund,CGLO,CIBC Global Growth ETF,TSX,CAD,
sec-s-d7b8ffa309d6495a9e7cc9cd6c4a843a,exchange_traded_fund,CGL,BlackRock iShares Gold Bullion ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-b7b68ed4736e474f91dd94a1a0eae727,exchange_traded_fund,CGR,BlackRock iShares Global Real Estate Index ETF,TSX,CAD,ETFs
sec-s-c2961235413f4776b469e216a4b6a094,exchange_traded_fund,CHNA.B,CI Investments Inc - CI ICBCCS S&P China 500 Index ETF (Unhedged Units),TSX,CAD,
sec-s-10ddfba42abe4fa6a7c3648c04ba1f2f,exchange_traded_fund,CHCL.B,CI Global Healthcare Leaders Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-ed4455a81c4549d2b3e450bdfb43f4ed,exchange_traded_fund,CHPS,Horizons Global Semiconductor Index ETF,TSX,CAD,
sec-s-9b741fee2914420183dc10287f05cc59,exchange_traded_fund,CHB,BlackRock iShares US High Yield Fixed Income Indx ETFCAD-Hedgd,TSX,CAD,ETFs
sec-s-b8a485f2633d4e7fb2494645eeb788b0,exchange_traded_fund,QCH,Mackenzie China A-Shares CSI 300 Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-17d2075b3a9f4163bb18524a157de44a,exchange_traded_fund,CBUG,CI Digital Security ETF,TSX,CAD,Newly listed
sec-s-3e9d0043cc4f4a26b7dc52f13408784d,exchange_traded_fund,CDNA,CI Bio-Revolution ETF,TSX,CAD,Newly listed
sec-s-49d2a1bd82ed4e5b8368193cee2491a7,exchange_traded_fund,EHE,CI Investments Inc - CI WisdomTree Europe Hedged Equity Index ETF,TSX,CAD,
sec-s-f92bd4f4ef0b4e278f7bbdf77879a865,exchange_traded_fund,UMI,CI Investments Inc - CI WisdomTree U.S. MidCap Div,TSX,CAD,
sec-s-ff65552e65ae4871ad64f85cd5554ad3,exchange_traded_fund,ONEQ,CI Investments Inc - CI ONE Global Equity ETF,TSX,CAD,
sec-s-8f6dd896c3294e978869ed13184e9ae6,exchange_traded_fund,UMI.B,CI Investments Inc - CI WsdomTree US MdCp Dvdnd Unhdgd,TSX,CAD,
sec-s-144de2867aea4c74a254c7504563c8c1,exchange_traded_fund,CINC,CI DoubleLine Income USD Fund CAD Hedged,TSX,CAD,
sec-s-277e012cd0c54da29be2ae313de04cc5,exchange_traded_fund,CINV,CI Global Alpha Innovation ETF CAD Unhedged,TSX,CAD,
sec-s-fb51985a1ee74c03a4f8f248c41de891,exchange_traded_fund,CINC.B,CI DoubleLine Income USD Fund  CAD Unhedged,TSX,CAD,
sec-s-8fe4b60125bd42bdb2af21102f9ef649,exchange_traded_fund,CINF,CI Global Infrastructure Private Pool ETF,TSX,CAD,
sec-s-1019993af1f347299652992be3f073e9,exchange_traded_fund,CMCX.B,CI Galaxy Multi-Crypto ETF,TSX,CAD,Newly listed
sec-s-7f591ca74f3a48baa1613b0457864c95,exchange_traded_fund,LONG,CI Global Longevity Economy Fund,TSX,CAD,
sec-s-b6c2e1cfc8da4b3bb3873989e5852a58,exchange_traded_fund,CUSM.B,CI U.S. 1000 Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-7632188ec4914b33b6a54ab3bdc5a1f7,exchange_traded_fund,CCDN,CI Canadian Equity Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-ca79aa1fdf564363a60cbfdad74fde61,exchange_traded_fund,CLML,CI Global Climate Leaders Fund,TSX,CAD,
sec-s-2c56610b24be44348776faa8f01a90a9,exchange_traded_fund,CUSA.B,CI U.S. 500 Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-70fcc6e49c784fc58cb1176371d5a51b,exchange_traded_fund,CIC,CI First Asset Fd Corp - CI Canadian Banks Income Class ETF,TSX,CAD,ETFs
sec-s-10ddfba42abe4fa6a7c3648c04ba1f2f,exchange_traded_fund,CHCL.B,CI Global Healthcare Leaders Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-1f5359fd591b452cb3df17c5b318722a,exchange_traded_fund,VALT,CI Gold Bullion Fund CAD Hedged,TSX,CAD,
sec-s-4592ad204c6e4ae5ac21627cceb2bb78,exchange_traded_fund,FDV,CI First Asset Active Canadian Dividend ETF,TSX,CAD,ETFs
sec-s-4ed195dc9db94f6092b11c2e690c296c,exchange_traded_fund,CESG,CI MSCI World ESG Impact ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-395b0e49ab7e4f269b5d53c70121bf1b,exchange_traded_fund,FSF,CI First Asset Global Financial Sector ETF,TSX,CAD,ETFs
sec-s-3a8554222d7047d08739187bb8dd05cf,exchange_traded_fund,CSY,CI Core Canadian Equity Income Class ETF,TSX,CAD,ETFs
sec-s-5048927d018d42dc87e6ad9dc275586a,exchange_traded_fund,FAI,CI First Asset Active Utility & Infrastructure ETF,TSX,CAD,ETFs
sec-s-5b9410f08ad348d188802b58a21e3767,exchange_traded_fund,TXF,CI Tech Giants Covered Call ETF,TSX,CAD,ETFs
sec-s-e39a47efd94644ba9ef5d98d85a338ab,exchange_traded_fund,SID,CI First Asset U.S. TrendLeaders Index ETF,TSX,CAD,
sec-s-d238d3e5e87342fba143e7d527537724,exchange_traded_fund,CGAA,CI First Asset Global Asset Allocation ETF,TSX,CAD,
sec-s-c3bed7f882cc49879141be3c7bee7ae9,exchange_traded_fund,CGXF,CI Gold Plus Giants Covered Call ETF,TSX,CAD,ETFs
sec-s-03c4b10c7ca2421ab653604a0622941d,exchange_traded_fund,BTCX.B,CI Galaxy Bitcoin ETF CAD Unhedged,TSX,CAD,
sec-s-71b64ba2a1d342e489612bf5dbbe537c,exchange_traded_fund,XXM,CI Morningstar U.S. Value Index ETF,TSX,CAD,ETFs
sec-s-72aca418e7724cea8ade97b988bbce39,exchange_traded_fund,CSAV,CI First Asset High Interest Savings ETF,TSX,CAD,
sec-s-b176fdb0892c44c981f7d393c4b40dbc,exchange_traded_fund,CNAO,CI Alternative North American Opportunities Fund,TSX,CAD,
sec-s-b506c1d50d1d41beae461f4619f16c6a,exchange_traded_fund,CXF,CI First Asset Canadian Convertible Bond ETF,TSX,CAD,ETFs
sec-s-b88d9825aaa345fabfe10f7b074ed787,exchange_traded_fund,FAO,CI First Asset Active Credit ETF,TSX,CAD,ETFs
sec-s-96ae61e987da4b5ba83cc44b782360c3,exchange_traded_fund,JAPN,CI Wisdomtree Japan Equity Index ETF - Hedged,TSX,CAD,
sec-s-1970894b613f4c4084023575ef655562,exchange_traded_fund,ETHX.B,CI Galaxy Ethereum ETF  CAD Unhedged,TSX,CAD,
sec-s-73f9dd9f6a32447ca3d73465ffd5651c,exchange_traded_fund,CGRE,CI Global REIT Private Pool ETF,TSX,CAD,
sec-s-e69f7264217b4c35a6bac05b246d502b,exchange_traded_fund,FGO,CI First Asset Enhanced Government Bond ETF,TSX,CAD,
sec-s-f3b58db1ea3e4df2853fbac5f2d6eab4,exchange_traded_fund,FIG,CI First Asset Investment Grade Bond ETF,TSX,CAD,ETFs
sec-s-d474132a25dc44e2bd6d7dd0ab5787ce,exchange_traded_fund,FPR,CI First Asset Preferred Share ETF,TSX,CAD,ETFs
sec-s-d851db04dc5f4e17b8991102af670d4b,exchange_traded_fund,CMAR,CI Marret Alternative Absolute Return Bond ETF,TSX,CAD,
sec-s-3e3fbe16665444f59b5e7c05ac97605c,exchange_traded_fund,CMAG,CI Munro Alternative Global Growth ETF,TSX,CAD,
sec-s-bd835f5b34534b3da336bd78856b1018,exchange_traded_fund,RIT,CI First Asset Canadian REIT ETF,TSX,CAD,ETFs
sec-s-ae96902eb9ea4dc2a2d6e05dfda0c2a8,exchange_traded_fund,CMEY,CI Marret Alternative Enhanced Yield Fund,TSX,CAD,
sec-s-289c42d482f1485f8f65ecb731b51237,exchange_traded_fund,FGB,CI First Asset Fund Corp - CI Short Term Government Bond Index Class ETF,TSX,CAD,ETFs
sec-s-26c5bee06c514e8a8116ee5033e9e801,exchange_traded_fund,IQD,CI Investments Inc - CI WisdomTree International Qlty Divi Growth Index ETF(Hedged Units),TSX,CAD,
sec-s-6478f969e237406e83c3a058cdcd0554,exchange_traded_fund,DGR.B,CI Investments Inc - CI WisdomTree U.S. Qty Divi Growth Index ETF(Unhedged Units),TSX,CAD,
sec-s-362088e580724b67a6d4486b8c2e71fd,exchange_traded_fund,DQD,CI Investments Inc - CI WisdomTree U.S. Quality Dividend Growth Variably Hedged Index ETF,TSX,CAD,
sec-s-e540e976112340489cd1da33ed286080,exchange_traded_fund,ONEB,CI Investments Inc - CI ONE North American Core Plus Bond ETF,TSX,CAD,
sec-s-85884ab1162c4bb0a0a98971630bd12b,exchange_traded_fund,DGRC,CI Investments Inc - CI WisdomTree Canada Quality Dividend Growth Index ETF,TSX,CAD,
sec-s-87de0be0ac8345a1a0f6484ce7af9f69,exchange_traded_fund,DQI,CI Investments Inc - CI WisdomTree International Qty Divi Growth Variably Hedged Index ETF,TSX,CAD,
sec-s-5db1bb69652a436b8db7ecd2ef4b2b2f,exchange_traded_fund,DGR,CI Investments Inc - CI WisdomTree U.S. Qty Divi Growth Index ETF(Hedged Units),TSX,CAD,
sec-s-2bca32cafaca42399f2d2b90017159d9,exchange_traded_fund,CAGS,CI Investments Inc - CI Yield Enhanced Canada Short-Term Aggregate Bond Index ETF,TSX,CAD,
sec-s-26a9b6b2c3c748ffadbcdb5a7397beef,exchange_traded_fund,CAGG,CI Investments Inc - CI Yield Enhanced Canada Aggregate Bond Index ETF,TSX,CAD,
sec-s-26ac7f48445c47c4b3c4ba7929dee7a1,exchange_traded_fund,JAPN.B,CI Investments Inc - CI WisdomTree Japan Equity Index ETF(Unhedged Units),TSX,CAD,
sec-s-c2961235413f4776b469e216a4b6a094,exchange_traded_fund,CHNA.B,CI Investments Inc - CI ICBCCS S&P China 500 Index ETF (Unhedged Units),TSX,CAD,
sec-s-bb163e4917a543be9a1541ccc61e26e5,exchange_traded_fund,EMV.B,CI Investments Inc - CI WisdomTree Emerging Mkts Divi Index ETF(Unhedged Units),TSX,CAD,
sec-s-c821450bceb04b168e3479cc984ec72c,exchange_traded_fund,CIEM,CI Emerging Markets Alpha ETF CAD Unhedged units,TSX,CAD,
